,Close,Signal_ML,Daily_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Cumulative_Max,Drawdown,Cum_Max,Sharpe_Ratio,Max_Drawdown
271,105552.0234375,0,0.0007548627203146641,0.0,1.7502003046054952,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
272,106796.7578125,0,0.011792615001237072,0.0,1.7708397429727558,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
273,104601.1171875,0,-0.020559056941174436,-0.0,1.7344329478632843,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
274,104883.328125,0,0.0026979724986506692,0.0,1.739112400257373,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
275,104684.2890625,0,-0.0018977187896134229,-0.0,1.735812053978155,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
276,103309.6015625,0,-0.013131746055793259,-0.0,1.713017810884729,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
277,102257.40625,0,-0.010184874363913243,-0.0,1.6955709396977223,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
278,100987.140625,0,-0.012422235919953284,-0.0,1.6745081574657803,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
279,105577.7734375,0,0.04545759771084712,0.0,1.7506272756513916,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
280,106045.6328125,0,0.004431419225533917,0.0,1.7583850390174574,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
281,107361.2578125,0,0.012406215749838134,0.0,1.7801999431827955,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
282,106960.0,0,-0.003737454466123835,-0.0,1.7735465269545536,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
283,107088.4296875,0,0.0012007263229245613,0.0,1.7756760709543993,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
284,107327.703125,0,0.002234353778444831,0.0,1.7796435594928304,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
285,108385.5703125,0,0.009856422495764683,0.0,1.7971844783070583,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
286,107135.3359375,0,-0.011535062936840146,-0.0,1.7764538422406742,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
287,105698.28125,0,-0.013413452013053329,-0.0,1.7526254638743746,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
288,108859.3203125,0,0.02990624847553991,0.0,1.80503991648156,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
